is_fraud,ERC20_num_unique_senders_to_acc,total_transactions,ERC20_num_unique_senders_contract_to_acc,total_value_sent_ratio,avg_value_sent,num_received_to_total_txns_ratio,min_value_sent,ERC20_num_unique_recipients_from_acc,num_unique_senders_to_acc,max_value_received,total_ether_received,num_unique_recipients_from_acc,first_and_last_txns_time_diff,total_value_received_ratio,has_sent_ERC20,max_value_sent,avg_time_between_received_txns,min_value_received,avg_time_between_sent_txns,total_ERC20_sent_contract_in_ether,ERC20_max_value_sent
0,2.0,17,2.0,1.0,0.0,0.9411764705882352,0.0,0.0,4,1.002069,12.30665958,0,198900.25,0.0,0,0.0,12431.27,0.0,0.0,0.0,0.0
0,2.0,9,2.0,0.5780111350631028,0.037563,0.2222222222222222,0.0,0.0,2,0.265159,0.36015854,4,78197.58,0.4219888649368972,0,0.133441,5776.32,0.095,9520.7,0.0,0.0
0,23.0,56,26.0,0.3611723211913261,102.312148,0.4285714285714285,0.0,4.0,11,1499.9995800000004,1851.0063760000005,21,540061.9,0.6388276788086739,1,1100.0,3742.82,0.0,14106.66,0.0,118324.5
0,0.0,38,0.0,0.51400433975932,0.044268,0.0789473684210526,0.0,3.0,3,1.0,1.591844363,13,25802.32,0.48599566024068,0,0.933444,11.08,0.091844,757.91,0.0,5e-06
0,0.0,114,0.0,0.5005152029459726,0.203593,0.5,0.015617,0.0,2,0.277689,11.6287514,2,280803.43,0.4994847970540274,0,0.277269,4923.24,0.016037,3.13,0.0,0.0
0,8.0,37,7.0,0.4145708057723843,9.896423,0.2972972972972973,0.0,4.0,6,34.94,182.2115661,15,842599.05,0.5854291942276155,1,34.9,11171.03,0.09,27681.45,0.0,274231.0
0,0.0,5,0.0,0.5000119119054894,9.255226,0.4,3.7,0.0,1,19.995,27.767,3,2318.5,0.4999880880945105,0,20.082772,3.82,7.772,770.29,0.0,0.0
0,0.0,4,0.0,0.5000025401119143,50.499487,0.5,0.61,0.0,2,56.95111800000001,101.0,2,329.78,0.4999974598880858,0,100.388974,1.11,44.048882,163.78,0.0,0.0
0,2.0,19,2.0,1.0,0.0,0.9473684210526316,0.0,0.0,5,12.782766,101.9235724,0,113840.02,0.0,0,0.0,6324.45,0.0,0.0,0.0,0.0
0,1.0,14,1.0,0.2725288107166555,22.441764000000006,0.5,2.0,0.0,4,17.949074,58.85070376,3,292841.02,0.7274711892833445,0,30.950276,41108.66,0.0,725.77,0.0,0.0
0,0.0,9,0.0,0.5000641527158002,1.749551,0.4444444444444444,0.377203,0.0,4,5.0,8.75,5,712.88,0.4999358472841998,0,2.851287,64.3,0.5,91.14,0.0,0.0
0,9.0,134,15.0,0.8104207622942068,1.2625,0.9402985074626866,0.1,1.0,1,0.501254,43.17587621,2,892782.2,0.1895792377057931,1,2.0,6928.28,0.013556,2477.34,0.0,100.0
0,3.0,18,3.0,1.0,0.0,0.9444444444444444,0.0,0.0,6,11.291416,82.62366163,0,226778.27,0.0,0,0.0,13339.9,0.0,0.0,0.0,0.0
0,0.0,2,0.0,0.5000630205446975,4.99774,0.5,4.99774,0.0,1,4.999,4.999,1,30.65,0.4999369794553025,0,4.99774,0.0,4.999,0.0,0.0,0.0
0,8.0,85,11.0,0.3595607195323655,0.760256,0.0352941176470588,0.0,0.0,3,30.0,35.0,7,330187.83,0.6404392804676343,0,30.0,60933.08,0.0,1797.42,0.0,0.0
0,0.0,2,0.0,0.5005758484551138,0.546389,0.5,0.546389,0.0,1,0.5476489999999999,0.54764892,1,68.87,0.4994241515448862,0,0.546389,0.0,0.5476489999999999,0.0,0.0,0.0
0,0.0,7,0.0,0.3501759300099104,2.104909,0.4285714285714285,2.0,0.0,3,2.337156,4.5371564000000015,3,338429.65,0.6498240699900896,0,2.379635,112602.93,0.0,155.22,0.0,0.0
0,26.0,73,23.0,0.4807464607868457,43.052269,0.1917808219178082,0.0,12.0,7,1100.0,2351.714972,34,955278.0,0.5192535392131544,1,500.0,6594.93,0.00979,14626.26,0.0,1230000.0
0,2.0,54,2.0,1.0,0.0,0.9814814814814816,0.0,0.0,4,1.002204,26.75944516,0,291427.53,0.0,0,0.0,5498.63,0.0,0.0,0.0,0.0
0,0.0,21,0.0,0.5000338695862265,5.621492,0.5238095238095238,0.923126,0.0,8,20.799,56.22253457,1,561789.58,0.4999661304137733,0,20.797915,51068.75,0.022663,3.33,0.0,0.0
0,8.0,3,9.0,1.0,0.0,0.3333333333333333,0.0,0.0,1,1.7479810000000002,1.74798122,2,2257.12,0.0,0,0.0,0.0,1.7479810000000002,1128.56,0.0,0.0
0,1.0,12,1.0,0.57529838119013,0.011073,0.1666666666666666,0.0,1.0,1,0.1,0.15,6,22889.93,0.4247016188098699,0,0.060734,680.22,0.05,2152.95,0.0,0.0
0,2.0,695,2.0,1.0,0.0,0.9985611510791368,0.0,0.0,4,22.0,1123.399095,0,449889.15,0.0,0,0.0,648.26,0.0,0.0,0.0,0.0
0,295.0,8959,15.0,0.4967801325522625,37.84572100000001,0.3336309856010716,0.0,21.0,1337,3140.99958,223047.6014,2212,450106.65,0.5032198674477374,1,3900.0,58.88,0.0,45.91,0.0,93524.52194
0,1.0,2,1.0,1.0,0.0,0.5,0.0,1.0,1,0.003,0.003,1,4.87,0.0,1,0.0,0.0,0.003,0.0,0.0,0.0
0,8.0,4443,8.0,0.5000017859588874,67.923395,0.984695025883412,0.0,2.0,1,3.602495,4618.823828000001,4,636162.82,0.4999982140411125,1,520.8121679999998,128.81,0.443993,1067.84,0.0,2.2159020000000003
0,0.0,7,0.0,0.335670227975603,3.683667,0.5714285714285714,0.0069999999999999,0.0,2,3.508474,5.583810700000001,3,345142.02,0.6643297720243969,0,5.544,85496.6,0.0,1051.87,0.0,0.0
0,25.0,10003,31.0,1.0,0.0,0.0003998800359892,0.0,1.0,3,20.0,44.0,2,21206.93,0.0,1,0.0,0.92,1.0,2.12,0.0,100.0
0,6.0,12,9.0,0.5042140809241529,6.226376,0.25,0.0,1.0,2,49.995,56.99,4,160707.1,0.495785919075847,1,20.0,1245.91,1.0,17441.04,0.0,100000.0
0,6.0,21,6.0,0.3989446390392576,20.32769200000001,0.3809523809523809,0.0,4.0,7,45.4,175.4,5,802574.4,0.6010553609607424,1,99.0,26284.49,0.0,45561.42,0.0,300000.0
0,10.0,9,13.0,0.2831978550731193,4.5,0.6666666666666666,4.5,0.0,6,1.515068,5.3336489999999985,1,339687.12,0.7168021449268807,0,4.5,56424.63,0.0,379.78,0.0,0.0
0,1.0,39,2.0,0.4357564236309692,2.307983,0.1538461538461538,0.0,3.0,3,51.0,58.81983438,11,355017.02,0.5642435763690309,1,20.0,51541.26,0.0,1478.05,0.0,15000.0
0,0.0,3,0.0,0.5000025401119143,50.499487,0.3333333333333333,1.335323,0.0,1,101.0,101.0,2,328.45,0.4999974598880858,0,99.663651,0.0,101.0,164.22,0.0,0.0
0,0.0,12,0.0,0.5000555895811893,2.614933,0.5,0.199528,0.0,5,10.0,15.69308421,2,13445.97,0.4999444104188106,0,9.999545,450.56,0.2,1790.44,0.0,0.0
0,0.0,5,0.0,0.3347441043911923,6.955748,0.6,6.955496000000001,0.0,2,6.995,7.0,2,340383.53,0.6652558956088077,0,6.956,112925.21,0.0,803.95,0.0,0.0
0,4.0,15,4.0,0.4449567843824772,0.759219,0.2666666666666666,0.0,0.0,3,4.0,6.695,6,266825.07,0.5550432156175228,0,1.9,15420.31,0.195,18649.44,0.0,0.0
0,3.0,4024,3.0,0.4999214085210884,15.276167,0.4490556660039761,0.0,1.0,1471,799.99874,33856.6182,1205,204236.48,0.5000785914789115,1,1100.0,32.24,0.0,65.85,0.0,4193.352
0,9.0,17,10.0,0.3063493990530533,59.51666700000001,0.2941176470588235,0.1,0.0,5,174.995,315.425,7,286279.03,0.6936506009469467,0,225.0,56819.72,0.0,181.7,0.0,0.0
0,9.0,48,11.0,0.4414483574528436,85.766674,0.2708333333333333,0.0,8.0,6,972.434,2372.483424,23,1169229.5,0.5585516425471564,1,500.0,27049.27,0.0,23359.72,0.0,50000.0
0,1.0,9,1.0,0.0896764974787089,12.688992,0.1111111111111111,1.621938,0.0,1,10.0,10.0,2,186707.1,0.910323502521291,0,26.0,0.0,10.0,20827.93,0.0,0.0
0,51.0,321,65.0,0.4852551447493585,3.288313,0.4361370716510903,0.0,34.0,57,117.7,561.0865,103,962956.75,0.5147448552506415,1,240.0,1470.01,0.0731,4183.18,0.0,526000.0
0,6.0,58,10.0,0.4430885427068903,6.758479,0.1724137931034483,0.0,2.0,4,99.99,258.1039104,13,97419.95,0.5569114572931095,1,100.0,288.59,0.09,1969.46,0.0,5.400000000000001e-05
0,135.0,10002,87.0,0.493602017440883,43.26697,0.6574685062987402,0.0,137.0,4848,12867.39971,144402.6609,1129,754216.92,0.5063979825591169,1,9000.0,74.96,3.8e-05,76.32,0.0,9330000.0
0,0.0,12,0.0,0.5001098813138324,1.047197,0.5,0.769559,0.0,5,1.3,6.28594603,1,652.87,0.4998901186861676,0,1.299528,82.8,0.77,26.01,0.0,0.0
0,0.0,6,0.0,0.5007644254117929,0.146551,0.5,0.01,0.0,1,0.34,0.441,1,24534.25,0.4992355745882071,0,0.379654,3.43,0.001,8174.66,0.0,0.0
0,0.0,7,0.0,0.5001955382112218,1.3723459999999998,0.2857142857142857,0.0,0.0,2,6.12616,6.86709731,4,4486.98,0.4998044617887782,0,5.0,672.28,0.740937,628.48,0.0,0.0
0,0.0,2,0.0,0.5003072524284589,0.8538209999999999,0.5,0.8538209999999999,0.0,1,0.8548709999999999,0.85487138,1,2.5,0.4996927475715412,0,0.8538209999999999,0.0,0.8548709999999999,0.0,0.0,0.0
0,0.0,2,0.0,0.5007790535211994,0.134569,0.5,0.134569,0.0,1,0.134989,0.13498893,1,8873.97,0.4992209464788004,0,0.134569,0.0,0.134989,0.0,0.0,0.0
0,0.0,34,0.0,0.517344809396992,0.047446,0.5,0.002319,0.0,1,0.125315,0.86455069,1,242427.3,0.482655190603008,0,0.121958,14237.49,0.017319,22.94,0.0,0.0
0,12.0,15,15.0,0.8739016588708778,1.013286,0.5333333333333333,0.0,2.0,2,27.48646,49.1567487,5,531093.05,0.1260983411291222,1,5.693,59605.36,0.545459,7750.02,0.0,424.490972
0,2.0,35,2.0,0.5000333935467478,48.273105,0.4857142857142857,0.0,0.0,9,379.0,675.9137486000002,10,93911.63,0.4999666064532522,0,330.62347,5012.75,0.5,621.07,0.0,0.0
0,5.0,17,5.0,0.3637591796647326,0.421015,0.4705882352941176,0.0,1.0,5,1.169147,2.16637118,6,414518.23,0.6362408203352675,1,1.716638,38530.77,0.0,13243.1,0.0,0.0
0,11.0,1054,15.0,0.5553447670351357,6.696126,0.9715370018975332,5.0508510000000015,0.0,1,2.1578880000000003,250.89045640000003,30,1040169.4,0.4446552329648643,0,13.321637,845.41,0.20001,5815.7,0.0,0.0
0,6.0,130,8.0,0.4883048971767394,0.647486,0.0461538461538461,0.0,0.0,4,69.995,76.61817535,8,240610.1,0.5116951028232606,0,74.0,728.9,0.5,1905.13,0.0,0.0
0,0.0,6,0.0,0.5000301053152331,5.281031,0.5,0.038953,0.0,3,10.805,15.845,1,10032.05,0.4999698946847669,0,10.80458,3319.39,0.04,24.63,0.0,0.0
0,0.0,9,0.0,0.5014018506208323,0.21567,0.5555555555555556,0.00074,0.0,2,0.669937,0.86753194,2,120621.38,0.4985981493791677,0,0.668866,24076.63,0.001,59.56,0.0,0.0
0,0.0,2,0.0,0.5000091876688234,11.999559,0.5,11.999559,0.0,1,12.0,12.0,1,28803.42,0.4999908123311766,0,11.999559,0.0,12.0,0.0,0.0,0.0
0,2.0,5,2.0,0.3338571065573127,13.301956,0.4,4.952493,0.0,2,20.0,20.0,3,294616.95,0.6661428934426873,0,19.953375,62086.18,0.0,56814.86,0.0,0.0
0,0.0,6,0.0,0.5000002357572326,500.249528,0.3333333333333333,0.001078,0.0,2,1897.438127,2001.0,4,8.92,0.4999997642427674,0,1501.447643,0.0,103.561873,2.23,0.0,0.0
0,0.0,52,0.0,0.5000557289697463,2.375185,0.5384615384615384,1.761261,0.0,13,2.1609830000000003,57.01714267,1,9299.17,0.4999442710302538,0,6.328314,287.13,1.761724,52.48,0.0,0.0
0,1.0,13,1.0,0.4474819387297797,15.753561,0.5384615384615384,0.0,1.0,5,23.601366,76.5524362,2,321695.25,0.5525180612702203,1,49.999365,44699.56,0.0,1466.39,0.0,1500.0
0,0.0,11,0.0,0.5000154034297777,11.41756,0.4545454545454545,0.002079,0.0,1,27.517666,68.50958028,2,161076.67,0.4999845965702224,0,27.516406,1129.25,0.099,25905.07,0.0,0.0
0,32.0,174,35.0,0.4913912404458011,3.5717830000000004,0.3045977011494253,0.0,14.0,18,44.425356,417.5553096,63,620113.1,0.5086087595541988,1,52.0,2945.2,0.0,3834.85,0.0,114000.0
0,5.0,33,5.0,0.5001294505610617,2.350007,0.3636363636363636,0.0,2.0,5,8.995,49.37569865,12,101238.1,0.4998705494389382,1,8.0,1645.59,0.99,3880.52,0.0,1889.0
0,6.0,32,10.0,0.3534414813763483,4.835781,0.28125,0.0,1.0,5,20.095,60.80008333,11,674198.88,0.6465585186236517,1,19.0,20051.27,0.0,21466.84,0.0,0.0
0,6.0,25,5.0,0.4948061273147079,1.118571,0.36,0.0,4.0,9,10.0,17.52914441,11,72065.0,0.505193872685292,1,7.0,4621.92,0.01,1904.23,0.0,399.52804
0,19.0,1175,14.0,0.4974094862531537,1.206055,0.0161702127659574,0.0,8.0,9,600.98832,1379.827042,72,611682.27,0.5025905137468464,1,500.0,17068.13,0.0,248.61,0.0,19999.99986
0,24.0,112,30.0,0.4341516316676748,3.933071,0.2232142857142857,0.0,15.0,10,40.136798,262.5381628,41,1009090.55,0.5658483683323253,1,48.0,5026.86,0.0,10154.24,0.0,19900.0
0,11.0,20,11.0,0.5003058948905685,15.825,0.2,0.0,4.0,2,250.5,253.51,10,11677.73,0.4996941051094314,0,250.0,221.0,0.01,674.61,0.0,0.9
0,25.0,79,26.0,0.4010473755049323,100.90074,0.379746835443038,0.0,5.0,11,790.9994370000002,3310.500353,22,381840.42,0.5989526244950677,1,1060.0,7188.55,0.0,3517.86,0.0,1999998.0
0,0.0,6,0.0,0.5000062377015793,20.199496,0.1666666666666666,0.2,0.0,1,101.0,101.0,4,102.07,0.4999937622984207,0,69.15464200000001,0.0,101.0,20.41,0.0,0.0
0,1.0,34,1.0,1.0,0.0,0.9705882352941176,0.0,0.0,5,23.462797,46.27232361,0,291444.58,0.0,0,0.0,8831.65,0.0,0.0,0.0,0.0
0,0.0,69,0.0,0.6129975174547101,0.010066,0.1159420289855072,0.0,0.0,3,0.405838,0.97255313,4,16284.15,0.3870024825452898,0,0.3,169.09,0.009559,244.78,0.0,0.0
0,0.0,2,0.0,0.5012266465455002,0.447277,0.5,0.447277,0.0,1,0.4494770000000001,0.44947692,1,169.87,0.4987733534544998,0,0.447277,0.0,0.4494770000000001,0.0,0.0,0.0
0,0.0,2,0.0,0.5001787155270244,0.8669899999999999,0.5,0.8669899999999999,0.0,1,0.86761,0.867610131,1,2250.73,0.4998212844729756,0,0.8669899999999999,0.0,0.86761,0.0,0.0,0.0
0,0.0,5,0.0,0.3537981804458001,0.280059,0.4,0.041,0.0,2,0.46,0.46,2,341868.53,0.6462018195542,0,0.4,170321.78,0.0,408.32,0.0,0.0
0,16.0,125,20.0,0.493819100230295,8.995439,0.32,0.0,2.0,10,200.0,745.9391851,24,614761.98,0.5061808997697049,1,100.0,3041.25,0.060587,5801.32,0.0,39440.50389
0,0.0,5,0.0,0.5000001767866692,666.999528,0.4,8.511289999999999,0.0,2,1563.2126970000004,2001.0,3,10.8,0.4999998232133307,0,1516.455268,0.0,437.787303,3.6,0.0,0.0
0,0.0,2,0.0,0.5008146024957625,0.996747,0.5,0.996747,0.0,1,1.0,1.0,1,7.53,0.4991853975042375,0,0.996747,0.0,1.0,0.0,0.0,0.0
0,0.0,34,0.0,0.5000132282284174,12.28679,0.5,0.009515,0.0,5,69.995,208.8864824,3,688942.0,0.4999867717715825,0,69.994563,40512.33,0.01,13.67,0.0,0.0
0,0.0,5,0.0,0.4950696898177671,0.099442,0.2,0.0,1.0,1,0.39,0.39,2,772.02,0.5049303101822329,1,0.389496,0.0,0.39,193.0,0.0,1.0
0,3.0,14,1.0,0.5002397994845622,2.833016,0.2142857142857142,0.0,3.0,3,20.173085,31.19308507,6,596107.57,0.4997602005154378,1,20.133179,121771.36,0.02,20981.23,0.0,4449.1
0,0.0,14,0.0,0.3344918503942277,240.576616,0.7857142857142857,10.0,0.0,5,249.812075,362.7495057,2,288353.97,0.6655081496057723,0,359.0,26178.65,0.0,129.61,0.0,0.0
0,0.0,2,0.0,0.5004301832990552,0.7316159999999999,0.5,0.7316159999999999,0.0,1,0.732876,0.732876,1,31.28,0.4995698167009447,0,0.7316159999999999,0.0,0.732876,0.0,0.0,0.0
0,0.0,5,0.0,0.5000001767866692,666.999528,0.4,0.6064,0.0,2,1440.815594,2001.0,3,18.47,0.4999998232133307,0,1478.589443,0.42,560.184406,5.88,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,1.093799,0.0,1,101.0,101.0,3,64.95,0.4999961534357546,0,72.122019,0.0,101.0,21.65,0.0,0.0
0,6.0,10,8.0,0.5244755244755244,0.34,0.2,0.0,1.0,2,2.0,3.0,4,251884.43,0.4755244755244755,1,2.0,984.92,1.0,31239.32,0.0,5000.0
0,0.0,8,0.0,0.3359785377345682,2.591529,0.5,2.2,0.0,3,2.995,5.245,3,342210.95,0.6640214622654318,0,2.983505,84555.41,0.0,997.32,0.0,0.0
0,0.0,93,0.0,0.5000583154095102,1.990643,0.3655913978494624,0.0,0.0,8,49.99952800000001,117.475363,52,952.85,0.4999416845904899,0,44.770872,12.37,0.0,9.02,0.0,0.0
0,0.0,5,0.0,0.5000001767866692,666.999528,0.4,2.000775,0.0,2,1563.4886689999996,2001.0,3,10.87,0.4999998232133307,0,1948.785673,0.0,437.511331,3.62,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,9.999496,0.0,1,101.0,101.0,3,46.45,0.4999961534357546,0,64.618386,0.0,101.0,15.48,0.0,0.0
0,9.0,10,11.0,0.3040191752747784,0.458381,0.2,1e-05,0.0,2,1.595,1.6018449,5,511227.0,0.6959808247252216,0,1.5,336.67,0.006845,63819.21,0.0,0.0
0,0.0,4,0.0,0.5000024361504835,50.499508,0.5,2.4845,0.0,2,76.387788,101.0,2,323.42,0.4999975638495165,0,98.514516,0.04,24.612212,161.67,0.0,0.0
0,0.0,6,0.0,0.5000002357572326,500.249528,0.3333333333333333,1.0,0.0,2,1503.450608,2001.0,3,20.18,0.4999997642427674,0,1423.0022720000004,0.0,497.549392,5.05,0.0,0.0
0,0.0,3,0.0,0.5000024361504835,50.499508,0.3333333333333333,1.041843,0.0,1,101.0,101.0,2,314.65,0.4999975638495165,0,99.957172,0.0,101.0,157.32,0.0,0.0
0,0.0,3,0.0,0.5000084001411224,14.999496,0.3333333333333333,10.673034,0.0,1,30.0,30.0,2,73.97,0.4999915998588776,0,19.325958,0.0,30.0,36.98,0.0,0.0
0,0.0,5,0.0,0.5000001767866692,666.999528,0.4,0.100592,0.0,2,1092.146496,2001.0,3,10.38,0.4999998232133307,0,1366.387436,0.38,908.853504,3.21,0.0,0.0
0,0.0,5,0.0,0.500003728740678,33.666165,0.4,4.0,0.0,2,54.018396,101.0,3,327.37,0.4999962712593219,0,66.74956999999999,0.82,46.981604,108.58,0.0,0.0
0,1.0,99,1.0,1.0,0.0,0.98989898989899,0.0,0.0,3,1.169411,93.10979582,0,228977.53,0.0,0,0.0,2336.51,0.0,0.0,0.0,0.0
0,1.0,380,1.0,0.5000003837694957,418.874903,0.5710526315789474,24.49958,0.0,5,820.0,68276.71402,2,138977.15,0.4999996162305042,0,8557.988572,620.61,0.261456,26.4,0.0,0.0
0,8.0,61,11.0,0.6653966030063257,2.128333,0.9016393442622952,0.27,0.0,1,1.001431,25.39458564,4,816620.55,0.3346033969936742,0,6.0,14465.72,0.01,3500.97,0.0,0.0
0,17.0,125,20.0,0.4898263299270921,9.990969,0.536,0.0,13.0,12,49.477281,556.364853,32,376480.78,0.5101736700729078,1,222.627319,3186.72,0.0,2809.83,0.0,58760.0
0,3.0,16,3.0,0.4413472927101486,0.677948,0.125,0.002749,0.0,1,6.6012,7.4983,9,267722.13,0.5586527072898513,0,1.999359,11.04,0.8971,19121.43,0.0,0.0
0,7.0,793,8.0,0.5004567010956019,0.8604860000000001,0.7313997477931904,0.0005,0.0,8,1.00563,183.6186244,132,1150335.93,0.4995432989043981,0,6.6,1470.58,0.009918,1396.24,0.0,0.0
0,0.0,10,0.0,0.5000158381327375,3.611791,0.4,0.001619,0.0,4,21.32,21.67211742,5,617468.87,0.4999841618672623,0,20.893115,109066.9,0.01129,30200.21,0.0,0.0
0,2.0,160,2.0,1.0,0.0,0.99375,0.0,0.0,5,1.021547,146.2768721,0,226766.85,0.0,0,0.0,1426.21,0.0,0.0,0.0,0.0
0,0.0,2,0.0,0.5000563699907989,2.74938,0.5,2.74938,0.0,1,2.75,2.75,1,10.93,0.499943630009201,0,2.74938,0.0,2.75,0.0,0.0,0.0
0,0.0,5,0.0,0.5000037698304033,33.666159,0.4,2.0,0.0,2,71.768873,101.0,3,73.42,0.4999962301695967,0,75.450249,0.0,29.231127,24.47,0.0,0.0
0,6.0,629,6.0,0.5000831060362305,1.597554,0.6963434022257552,0.0,1.0,4,4.504509,305.2343334,3,520700.2,0.4999168939637696,1,6.102257,556.53,0.002178,1449.95,0.0,5258.5
0,0.0,68,0.0,0.5003047557891731,0.384883,0.5,0.102815,0.0,1,1.000945,13.10198159,34,127115.7,0.4996952442108269,0,1.000504,3733.57,0.103256,5.13,0.0,0.0
0,0.0,14,0.0,1.0,0.0,0.9285714285714286,0.0,0.0,5,3.80983,17.40140661,0,353915.25,0.0,0,0.0,27224.25,0.452055,0.0,0.0,0.0
0,0.0,5,0.0,0.5000037426022713,33.666163,0.4,5.836762,0.0,2,61.439758,101.0,3,75.03,0.4999962573977285,0,53.027954,0.23,39.560242,24.86,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,1.202016,0.0,1,101.0,101.0,3,62.6,0.4999961534357546,0,97.337759,0.0,101.0,20.87,0.0,0.0
0,0.0,15,0.0,0.5000425253147659,11.24715,0.5333333333333333,0.129412,0.0,4,58.75344499999999,78.74344479,1,301482.83,0.499957474685234,0,58.75575300000001,37680.11,0.11,6.0,0.0,0.0
0,0.0,3,0.0,0.5000024361504835,50.499508,0.3333333333333333,0.2,0.0,1,101.0,101.0,2,310.32,0.4999975638495165,0,100.799016,0.0,101.0,155.16,0.0,0.0
0,0.0,4,0.0,0.5000038465642453,33.666149,0.25,0.05,0.0,1,101.0,101.0,3,40.8,0.4999961534357546,0,54.580682,0.0,101.0,13.6,0.0,0.0
0,1.0,1239,1.0,0.5001662470229015,0.995851,0.4495560936238902,0.006532,0.0,554,49.749538,679.6224223999999,170,376485.87,0.4998337529770985,0,18.230356,230.02,0.019415,364.17,0.0,0.0
0,0.0,4,0.0,0.5000004597268665,296.0994560000001,0.5,53.994443,0.0,2,538.205,592.2,1,2669.23,0.4999995402731336,0,538.204468,1332.65,53.995,1.97,0.0,0.0
0,27.0,145,31.0,0.452067038763238,11.861401,0.3241379310344827,0.0,20.0,18,153.99,959.0416393,40,946931.97,0.5479329612367619,1,200.0,3055.47,0.0,8197.19,0.0,249990.0
0,0.0,2,0.0,0.5007518796992481,4.98,0.5,4.98,0.0,1,4.995,4.995,1,13.88,0.4992481203007518,0,4.98,0.0,4.995,0.0,0.0,0.0
0,0.0,5,0.0,0.5000002287607244,666.9993900000002,0.4,1.3716,0.0,2,1561.677382,2001.0,3,5.9,0.4999997712392756,0,1891.665334,0.0,439.322618,1.97,0.0,0.0
0,0.0,4,0.0,0.5000024361504835,50.499508,0.5,2.660313,0.0,2,89.927808,101.0,2,323.38,0.4999975638495165,0,98.338703,0.63,11.072192,161.06,0.0,0.0
0,0.0,12,0.0,0.5000695897850925,5.84204,0.5,2.800476,0.0,5,8.58,35.062,2,743941.13,0.4999304102149075,0,8.575714999999999,123984.24,2.802,5.95,0.0,0.0
0,1.0,82,1.0,0.5000426268747047,3.958433,0.975609756097561,0.078168,0.0,3,0.133269,7.918215339,1,992074.2,0.4999573731252952,0,7.838697,10060.62,0.0003,93612.1,0.0,0.0
0,0.0,36,0.0,0.500034432121995,5.465914,0.5,0.429384,0.0,7,15.5,98.4,1,152789.92,0.4999655678780049,0,15.499387,8482.58,0.43,5.75,0.0,0.0
0,0.0,22,0.0,0.500259306602338,1.017056,0.5,0.375314,0.0,11,2.29385,11.19922425,1,178770.6,0.499740693397662,0,2.29327,16246.22,0.375549,5.66,0.0,0.0
